20
348 29712
99 27 541
99 64 807
99 29 351
99 77 287
99 69 225
99 70 1000
99 76 307
99 85 176
99 88 961
99 65 268
99 94 210
99 10 912
99 58 868
99 71 463
99 35 703
99 75 913
100 41 232
100 71 169
100 63 103
100 76 927
100 80 364
100 79 935
100 98 849
100 17 125
100 3 230
100 21 471
100 93 693
100 40 722
100 51 796
100 57 833
100 15 30
100 37 275
100 83 876
100 42 229
100 8 276
100 44 182
100 26 71
100 9 58
100 97 869
100 66 469
100 5 274
100 14 157
100 29 406
100 64 305
100 4 412
100 12 150
100 49 71
100 28 469
100 96 77
100 22 475
100 67 22
100 32 383
100 19 196
100 75 361
100 94 229
100 87 30
100 58 659
100 24 545
100 65 796
100 70 786
100 86 822
100 10 63
100 95 59
100 23 201
100 11 379
100 68 166
100 85 12
100 1 325
100 61 160
100 69 738
100 60 214
100 92 123
100 53 894
100 13 141
100 45 640
100 46 2
100 30 78
100 36 637
100 84 422
100 43 333
100 56 688
100 90 39
100 72 444
100 99 663
100 88 348
100 27 19
100 25 620
100 78 808
100 81 245
100 82 843
100 33 389
100 89 938
101 83 699
101 74 371
101 61 978
101 82 90
101 85 510
101 56 631
101 60 981
101 77 577
101 90 904
101 5 536
101 2 282
101 94 138
101 95 772
101 16 117
101 13 625
101 99 218
101 98 475
101 45 248
101 96 37
101 11 545
101 36 325
101 38 514
101 67 661
101 46 250
101 25 741
101 72 168
101 87 332
101 58 428
101 28 395
101 26 389
101 71 63
101 68 294
101 20 919
101 31 367
101 30 479
101 63 52
101 92 123
101 76 236
101 91 583
101 23 984
101 51 215
101 29 94
101 54 818
101 10 769
101 8 759
101 75 22
101 14 214
101 49 577
101 78 420
101 50 377
101 22 388
101 89 764
101 84 924
101 1 262
101 39 9
101 42 592
101 47 725
101 40 867
101 69 983
101 97 59
101 37 586
101 32 41
101 73 632
101 81 200
101 12 453
101 70 764
101 57 630
101 24 366
101 21 885
101 64 251
101 4 747
101 62 756
101 48 318
101 80 378
101 86 156
101 15 228
101 7 243
101 27 843
101 88 638
101 43 382
101 100 687
101 33 111
101 17 226
102 101 804
102 81 877
102 3 112
102 76 544
102 56 780
102 73 677
102 8 652
102 21 267
103 71 747
103 91 383
103 51 793
103 66 704
103 22 632
103 23 866
103 81 466
103 74 599
103 87 41
103 13 4
103 68 349
103 26 45
103 14 559
103 101 470
103 38 957
103 43 722
103 60 91
103 97 383
103 86 577
103 24 504
103 58 782
103 93 416
103 9 229
103 53 794
103 6 28
103 95 649
103 73 543
103 76 488
103 33 462
103 1 131
103 102 21
103 92 995
103 79 812
103 64 263
103 27 637
103 37 710
103 5 877
103 56 115
103 88 930
103 21 442
103 85 770
103 11 758
103 70 599
103 45 78
103 98 488
103 16 814
103 36 203
103 63 155
103 54 111
103 20 688
103 65 65
103 61 423
103 10 655
103 78 817
103 75 788
103 50 768
103 69 518
103 77 267
103 57 41
103 30 758
103 46 896
103 90 829
103 17 203
103 28 894
103 83 587
103 96 437
103 67 92
103 39 13
103 4 596
103 84 901
103 94 762
103 52 300
103 29 502
103 12 116
104 33 538
104 88 888
104 25 587
104 13 466
104 60 13
104 16 451
104 63 454
104 99 274
104 12 154
104 80 907
104 85 272
104 23 222
104 30 163
104 68 845
104 10 951
104 22 515
104 74 109
104 24 747
104 59 351
104 70 159
104 48 219
104 103 467
104 94 317
104 97 346
104 37 552
104 71 115
104 31 536
104 15 988
104 72 399
104 28 749
104 67 780
104 87 878
104 79 285
104 58 384
104 8 291
104 43 875
104 5 332
104 56 923
104 102 997
104 82 826
104 35 171
105 56 486
105 33 978
105 87 312
105 14 447
105 39 816
105 103 768
105 60 402
105 43 250
105 91 243
105 27 538
105 49 843
105 63 599
105 1 105
105 57 431
105 84 67
105 19 447
105 50 203
105 66 887
105 2 996
105 11 211
105 29 896
105 12 267
105 90 475
105 15 803
105 65 422
105 85 534
105 32 657
105 69 591
105 21 232
105 31 100
105 71 309
105 92 215
105 7 542
105 24 647
105 34 317
105 26 290
105 22 825
105 18 653
105 101 685
105 17 18
105 88 713
105 25 229
105 59 382
105 83 803
105 3 993
105 73 363
105 41 347
105 80 277
105 51 893
105 102 835
105 40 201
105 81 864
105 8 352
105 4 816
105 58 803
105 89 943
105 74 230
105 96 111
105 16 762
105 77 617
105 62 214
105 53 993
105 70 19
105 76 622
105 30 162
105 9 522
105 10 470
105 98 799
105 54 404
105 47 846
105 38 422
105 72 597
105 5 385
105 64 768
105 55 816
105 78 976
105 20 299
105 48 573
106 28 259
106 75 787
106 81 128
106 9 11
106 27 151
106 91 170
106 96 232
106 58 719
106 56 938
106 25 116
106 24 476
106 66 263
106 35 41
106 49 438
106 85 613
106 57 913
106 16 498
106 70 105
106 37 867
106 4 39
106 55 398
106 69 101
106 47 188
106 23 30
106 104 327
106 88 812
106 83 499
106 10 711
106 89 468
106 39 878
106 44 697
106 43 446
106 14 738
106 95 530
106 64 824
106 78 43
106 94 106
106 11 941
106 42 334
106 97 375
106 31 831
106 41 513
106 102 919
106 54 466
106 30 75
106 20 575
106 72 197
106 52 656
106 61 789
106 5 376
106 18 635
106 63 95
106 67 222
106 6 510
106 2 17
106 80 62
106 105 423
106 40 270
106 82 792
106 93 240
106 21 233
106 50 296
106 62 418
106 29 161
106 53 505
106 60 320
106 84 625
106 100 766
106 36 165
106 87 541
106 65 187
106 99 436
106 12 695
106 77 316
106 92 649
106 13 732
106 98 820
106 15 239
106 17 775
106 8 576
106 22 702
106 51 442
106 48 818
106 74 549
106 3 744
106 71 802
106 33 504
106 46 71
106 79 848
106 26 264
106 19 607
106 1 583
106 32 778
106 45 359
107 24 891
107 85 831
107 33 988
107 4 722
107 95 164
107 20 849
107 98 463
107 18 412
107 72 411
107 56 340
107 21 234
107 75 146
107 10 557
107 99 691
107 13 525
107 34 178
107 3 466
107 19 771
107 37 447
107 36 20
107 38 783
107 53 980
107 17 46
107 43 61
107 12 289
107 55 930
107 67 16
107 31 846
107 54 130
107 59 994
107 32 197
107 40 523
107 106 60
107 48 373
107 47 822
107 25 934
107 105 620
107 78 730
107 58 87
107 83 885
107 61 10
107 14 359
107 8 242
107 81 809
107 1 312
107 87 116
107 86 776
107 80 480
107 96 411
107 52 912
107 30 956
107 2 733
107 29 556
107 101 559
107 41 794
107 73 253
107 22 296
107 39 687
107 9 376
107 57 958
107 5 902
107 45 98
107 65 395
107 11 378
107 42 250
107 44 108
107 60 960
107 69 62
107 26 1
107 100 909
107 103 185
107 6 877
107 63 466
107 88 621
107 71 327
107 27 340
107 92 274
107 35 768
107 84 223
107 46 724
107 102 584
107 62 449
107 70 924
107 51 397
107 49 40
107 66 836
107 23 28
107 93 628
107 28 510
107 90 159
107 50 730
107 104 941
107 74 406
107 7 509
107 79 821
107 76 674
107 89 821
107 94 310
107 82 371
108 42 119
108 92 134
108 7 726
108 54 996
108 11 544
108 106 605
108 17 650
108 95 74
108 66 101
108 74 53
108 16 488
108 91 701
108 65 288
108 69 241
108 72 382
108 98 582
108 19 245
108 9 13
108 14 383
108 96 369
108 88 351
108 68 730
109 2 592
109 11 386
109 17 587
109 61 543
109 103 347
109 81 100
109 15 107
109 66 875
109 71 743
109 33 540
110 99 651
110 52 799
110 23 535
110 33 3
110 32 527
110 93 888
110 9 737
110 78 807
111 78 139
111 74 37
111 75 208
111 18 258
111 83 783
111 28 192
111 59 110
111 77 785
111 16 409
111 7 912
111 6 541
111 96 735
111 32 530
111 51 68
111 3 283
111 53 334
111 38 321
111 65 959
111 43 540
111 71 804
111 76 298
111 70 832
111 49 366
111 69 485
111 89 542
111 45 586
111 50 563
111 23 467
111 79 933
111 44 826
111 29 828
111 30 769
111 81 341
111 17 465
111 57 601
111 107 160
111 80 185
111 21 502
111 68 641
111 47 702
111 95 916
111 63 665
111 90 76
111 86 652
111 106 469
111 52 916
111 25 696
111 91 361
111 22 727
111 98 773
111 1 668
111 27 368
111 60 456
111 93 822
111 8 384
111 40 273
111 92 392
111 55 317
111 15 13
112 96 46
112 87 924
112 77 919
112 106 542
112 33 437
112 25 376
112 9 61
112 53 790
112 41 698
112 86 883
112 19 138
112 16 862
112 44 134
112 8 101
112 62 792
112 29 451
112 34 78
112 5 346
112 45 161
112 100 284
112 7 45
112 85 534
112 49 796
112 67 946
112 43 403
112 14 689
112 99 533
112 26 803
112 102 916
113 8 630
113 99 810
113 36 601
113 1 715
113 32 568
113 74 176
113 112 839
113 37 461
113 16 598
113 33 746
113 88 217
113 31 448
113 15 342
113 98 902
113 9 864
113 17 522
113 54 672
114 84 819
114 46 163
114 98 343
114 101 874
114 31 3
114 51 698
114 104 584
114 44 384
114 110 342
114 58 390
114 5 809
114 14 347
114 49 581
114 1 514
114 3 275
114 80 600
114 83 738
114 87 878
114 41 29
114 11 474
114 68 667
114 52 370
114 103 529
114 106 798
114 57 174
114 56 757
114 77 521
114 8 893
114 33 134
114 88 920
114 91 467
114 85 255
114 55 202
114 29 770
114 9 711
114 75 264
114 111 556
114 105 16
114 97 832
114 23 456
114 13 131
114 22 680
114 64 923
114 92 376
114 100 926
114 72 292
114 19 855
114 6 447
114 109 396
114 93 616
114 35 238
114 34 274
114 63 7
114 81 445
114 24 292
114 69 436
114 79 473
114 78 901
114 73 672
114 113 988
114 16 718
114 61 309
114 54 638
114 107 652
114 36 500
114 38 797
114 96 539
114 82 477
114 50 402
114 53 158
114 74 989
114 67 2
114 26 528
114 112 908
114 21 875
114 60 785
114 17 539
114 102 317
114 7 653
114 108 432
114 62 198
114 25 385
114 94 826
115 92 625
115 87 389
115 53 167
115 81 966
115 25 846
115 95 163
115 76 836
115 96 334
115 112 858
115 20 465
115 48 458
115 34 205
115 108 904
115 10 314
115 63 862
115 29 66
115 13 487
115 101 794
115 67 261
115 22 591
115 26 91
115 18 477
115 46 872
115 91 861
115 62 895
115 85 471
115 43 673
115 84 548
115 88 472
115 49 281
115 41 332
115 93 458
115 24 590
115 111 930
115 44 515
115 36 643
115 54 786
115 113 540
115 28 436
115 8 288
115 47 961
115 73 220
115 98 408
115 11 15
115 83 259
115 7 609
115 39 116
115 106 463
115 55 558
115 17 582
115 75 443
115 4 409
115 65 338
115 59 408
115 105 389
115 78 209
115 90 224
115 103 353
115 69 781
115 9 848
115 37 744
115 100 719
115 79 83
115 30 524
115 77 468
115 2 537
115 64 620
115 16 15
115 57 666
115 21 682
115 60 634
115 70 532
115 68 79
115 58 320
115 5 348
115 74 510
115 27 219
115 31 430
115 32 860
115 109 368
115 71 547
115 56 998
115 66 877
115 42 423
115 50 859
116 30 606
116 56 735
116 49 600
116 40 459
116 15 871
116 103 777
116 22 31
116 115 450
116 41 403
116 75 179
116 9 359
116 18 80
116 14 127
116 61 1
116 58 1000
116 101 518
116 17 826
116 89 558
116 4 373
116 38 820
116 104 951
116 27 297
116 65 970
116 70 576
116 84 894
116 85 15
116 106 219
116 59 973
116 16 937
116 55 95
116 34 717
116 23 864
116 10 602
116 21 229
116 95 804
116 25 326
116 105 293
116 87 361
116 28 49
116 36 622
116 53 190
116 81 541
116 35 174
116 46 530
116 54 61
116 39 932
116 42 170
116 111 128
116 82 309
116 68 757
116 69 344
116 19 927
116 99 441
116 6 860
116 66 923
116 107 887
116 72 920
116 79 22
116 13 788
116 11 578
116 37 651
116 96 294
116 113 948
116 5 98
116 63 555
116 33 627
116 109 571
116 94 91
116 8 300
116 83 14
116 93 680
116 47 477
116 86 294
116 60 972
116 51 604
116 100 181
116 71 768
116 92 504
116 74 746
116 112 612
117 98 589
117 104 752
117 68 263
117 107 250
117 17 681
117 74 200
117 89 887
117 7 70
117 38 22
117 57 472
117 44 200
117 77 453
117 52 416
117 64 1
117 36 431
117 73 347
117 90 569
117 71 997
117 13 505
117 114 774
117 110 496
117 24 516
117 70 79
117 72 482
117 9 382
118 78 4
118 37 865
118 57 253
118 42 339
118 50 781
118 65 6
118 86 272
118 104 494
118 29 400
118 19 203
118 22 419
118 68 446
118 54 666
118 110 848
118 26 774
118 92 224
118 98 50
118 1 506
118 15 432
118 97 443
118 69 792
118 75 419
118 55 561
118 14 640
118 5 936
118 94 910
118 60 88
118 96 245
118 35 1
118 45 886
118 107 682
118 66 671
118 76 945
118 16 824
118 117 516
118 70 86
118 79 732
118 53 288
118 63 130
118 39 145
118 13 23
118 58 400
118 6 309
118 114 651
118 100 531
118 10 161
118 111 790
118 116 602
118 47 804
118 21 635
118 93 512
118 102 96
118 88 769
118 33 983
118 106 219
118 2 482
118 52 780
118 48 205
118 101 6
118 9 839
118 3 421
118 40 180
118 64 864
118 46 474
118 91 648
118 38 154
118 28 986
118 99 805
118 72 259
118 82 320
118 103 284
118 4 62
118 36 20
118 87 557
118 27 831
118 8 656
118 90 502
118 31 652
118 80 757
118 59 115
118 113 167
118 89 976
118 51 943
118 24 500
118 62 928
118 34 468
118 23 43
118 11 282
118 20 721
118 12 926
118 41 834
118 81 288
118 30 927
118 43 778
118 73 289
118 17 206
118 115 83
118 67 63
118 25 311
118 77 96
118 32 111
118 18 665
118 49 651
118 109 638
118 7 27
118 44 286
118 95 865
118 85 907
118 108 76
118 83 760
118 112 145
118 84 391
118 71 898
118 61 226
118 56 831
118 105 52
119 71 712
119 55 321
119 6 153
119 72 444
119 26 998
119 36 719
119 8 817
119 108 272
119 22 878
119 70 107
119 85 842
119 42 770
119 86 906
119 19 257
119 14 632
119 25 221
119 1 677
119 16 663
119 95 882
119 100 962
119 80 517
120 81 92
120 7 534
120 40 273
120 37 239
120 14 733
120 72 96
120 28 728
120 56 720
120 43 961
120 22 191
120 97 318
120 42 163
120 20 800
120 33 224
120 58 734
120 49 377
120 69 878
120 112 763
120 6 287
120 55 607
120 89 196
120 76 892
120 113 839
121 16 575
121 39 655
121 93 98
121 95 636
121 42 434
121 86 77
121 30 296
121 72 235
121 76 300
121 74 848
121 49 516
121 21 448
121 63 918
121 65 270
121 32 778
121 82 612
121 57 485
121 96 498
121 13 435
121 104 606
121 6 206
121 107 327
121 64 868
121 35 665
121 118 333
121 12 987
121 68 669
121 31 506
121 24 117
121 51 546
121 28 963
121 84 479
121 102 176
121 54 476
121 78 131
121 120 945
121 3 556
121 83 95
121 91 861
121 116 23
121 40 597
121 26 75
121 59 868
121 80 120
121 27 174
121 44 231
121 62 853
121 33 944
121 58 316
121 15 840
121 22 38
121 109 682
121 90 57
121 53 472
121 101 640
121 61 78
121 75 444
121 20 440
121 47 145
121 29 675
121 99 413
121 50 612
121 73 805
121 89 256
121 9 942
121 4 462
121 25 944
121 98 941
121 11 487
121 117 846
121 105 374
121 8 655
121 2 854
121 106 138
121 67 338
121 69 942
121 92 818
121 14 407
121 38 822
121 100 409
121 77 729
121 43 80
121 19 694
121 66 435
121 17 459
121 56 276
121 1 395
121 81 110
121 103 412
121 115 650
121 88 911
121 23 820
121 94 183
121 5 872
121 36 961
121 48 453
121 10 696
121 60 661
121 79 568
121 119 952
121 111 967
121 34 752
121 70 966
121 18 492
121 87 166
121 45 99
121 114 73
121 37 545
121 71 48
121 85 452
121 41 801
121 108 634
122 40 964
122 77 710
122 16 112
122 6 259
122 2 715
122 76 831
122 75 708
122 86 572
122 54 92
122 38 427
122 55 135
122 1 1000
122 101 287
122 19 449
123 21 277
123 28 844
123 9 498
123 84 705
123 50 535
123 108 66
123 97 113
123 41 474
123 6 768
123 34 273
123 103 669
123 82 703
123 98 822
123 25 833
123 60 135
123 95 241
123 61 168
123 67 796
123 65 557
123 13 233
123 122 507
123 66 362
123 79 255
123 69 148
123 102 587
123 49 707
123 72 143
123 46 130
123 75 17
123 42 268
123 120 581
123 116 434
123 37 826
123 33 329
123 73 86
123 88 723
123 53 645
123 20 203
123 32 772
123 89 771
123 1 90
123 11 554
123 76 497
123 105 388
123 101 462
123 47 265
123 8 748
123 94 360
123 107 249
123 121 972
123 85 490
123 109 601
123 15 977
123 40 400
123 14 972
123 22 450
123 68 248
123 87 97
123 51 485
123 52 728
123 62 670
123 74 22
123 31 983
124 82 787
124 70 629
124 59 820
124 98 55
124 38 691
124 36 231
124 66 598
124 71 463
124 17 303
124 118 174
124 80 574
124 3 784
124 24 347
124 51 604
124 2 342
124 106 813
124 32 892
124 101 471
124 42 999
124 105 219
124 15 354
124 91 308
124 47 539
124 25 661
124 115 396
124 89 933
124 45 185
124 43 838
124 110 245
124 117 855
124 83 778
124 64 804
124 74 839
124 55 714
124 92 276
124 40 776
124 16 789
124 27 220
124 52 893
124 48 658
124 72 713
124 96 58
124 79 954
124 112 435
124 84 533
124 58 499
124 62 472
124 56 126
124 29 408
124 103 286
124 111 765
124 120 727
124 30 378
124 11 724
124 19 589
124 26 575
125 93 693
125 49 895
125 6 125
125 52 73
125 87 198
125 91 313
125 113 113
125 47 893
125 5 358
125 35 220
125 77 318
125 90 710
125 29 90
125 85 761
125 111 326
125 13 937
125 43 545
125 101 183
125 110 347
125 12 954
125 21 290
125 89 705
125 30 797
125 14 932
125 72 126
125 45 622
125 38 403
125 44 635
125 76 640
125 73 337
125 67 726
125 10 765
125 105 237
125 64 623
125 56 623
125 60 964
125 57 503
125 55 659
125 62 76
125 46 23
125 61 515
125 37 760
125 108 141
125 107 699
125 63 311
125 70 459
125 34 832
125 3 789
125 15 940
125 26 152
125 2 857
125 8 965
125 103 10
125 95 623
125 4 581
125 119 939
125 18 724
125 104 47
125 79 904
125 17 4
125 86 844
125 116 411
125 121 616
125 54 489
125 20 623
125 80 7
125 40 912
125 7 583
125 98 154
125 11 559
125 24 546
125 109 962
125 58 892
125 83 374
125 41 403
125 82 584
125 1 879
125 118 101
125 59 816
125 114 976
126 40 156
126 79 31
126 76 236
126 17 900
126 120 321
126 53 270
126 90 36
126 95 512
126 86 906
126 67 598
126 77 246
126 97 76
126 70 472
126 8 998
126 54 263
126 55 920
126 88 10
126 23 671
126 82 266
126 4 570
126 18 317
126 42 101
126 74 330
126 57 554
126 93 336
126 124 971
126 13 498
126 48 6
126 106 524
126 10 545
126 91 20
126 63 953
126 51 286
126 123 516
126 62 156
126 121 99
126 114 123
126 75 81
126 12 792
126 115 390
126 117 142
126 41 862
126 9 522
126 56 504
126 81 474
126 25 875
126 14 116
126 61 836
126 31 551
126 59 542
126 28 625
127 16 276
127 72 680
127 100 230
127 3 179
127 104 248
127 54 444
127 7 340
127 123 951
127 71 183
127 12 523
127 18 441
127 1 536
127 25 859
127 5 92
127 111 377
127 85 535
127 27 833
127 62 226
127 109 49
127 31 274
127 40 391
127 80 276
127 53 269
127 68 257
127 45 738
127 35 499
127 61 920
127 59 467
127 121 307
127 99 988
127 65 233
127 46 783
127 95 137
127 76 374
127 118 45
127 48 987
127 124 729
127 75 402
127 58 305
127 114 471
127 93 328
127 30 620
127 43 439
127 11 692
127 77 851
127 69 372
127 112 432
127 23 329
127 56 7
127 41 191
127 86 74
127 32 141
127 34 648
127 36 998
127 22 601
127 126 246
127 70 269
127 84 252
127 98 996
127 92 611
127 82 335
127 107 712
127 42 606
127 51 745
127 38 382
127 96 566
127 17 210
127 50 520
128 106 465
128 108 658
128 16 684
128 18 995
128 12 94
128 14 887
128 125 83
128 123 1
128 24 381
128 34 761
128 94 972
128 8 47
128 91 541
128 41 507
128 61 714
128 126 164
128 21 801
128 95 641
128 127 726
128 3 705
128 114 295
128 92 752
128 81 421
128 103 19
128 56 794
128 80 625
128 75 62
128 19 268
128 55 974
128 13 726
128 2 761
128 28 759
128 121 721
128 59 137
128 112 898
128 113 620
128 47 50
128 53 60
128 124 88
128 77 256
128 79 910
128 72 766
128 29 548
128 70 274
128 87 232
128 82 378
128 86 118
128 100 362
128 33 540
128 44 158
128 52 603
128 98 130
128 1 932
128 32 916
128 43 137
128 36 123
128 20 944
128 22 400
128 57 749
128 76 148
128 120 119
128 90 151
128 122 913
128 49 84
128 58 299
128 45 339
128 6 22
128 26 648
128 78 638
128 102 730
128 30 523
128 110 657
128 4 295
128 7 617
128 104 164
128 60 18
128 96 118
128 50 491
128 65 477
128 85 79
128 107 146
128 54 470
128 64 71
128 63 339
128 109 836
129 46 793
129 110 554
129 99 768
129 67 331
129 76 149
129 55 982
129 62 326
129 71 441
129 22 246
129 51 423
129 49 161
129 3 213
129 44 247
129 116 959
129 92 659
129 94 262
129 13 796
130 90 251
130 118 815
130 124 415
130 17 296
130 73 520
130 85 80
130 45 97
130 44 296
130 109 221
130 117 754
130 68 640
130 42 914
130 129 448
130 18 921
130 63 323
130 57 74
130 56 666
130 125 843
130 120 741
130 14 375
130 9 707
130 66 615
130 35 392
130 112 700
130 115 526
130 82 308
131 51 792
131 104 418
131 48 875
131 73 948
131 86 595
131 26 775
131 63 931
131 114 496
131 12 624
131 20 671
131 110 294
131 65 356
131 61 239
131 101 817
131 45 944
131 28 574
131 1 513
131 72 568
131 109 287
131 66 980
131 54 925
131 93 660
131 124 825
131 59 210
131 127 208
131 33 918
131 130 725
131 41 740
131 49 183
131 23 429
131 113 125
131 53 21
131 118 170
131 128 607
131 56 98
131 43 462
131 55 200
131 83 644
131 90 575
131 82 520
131 89 419
131 7 462
131 69 224
131 31 277
131 106 959
131 37 204
131 98 715
131 4 832
131 71 939
131 60 900
131 58 745
131 39 947
131 25 302
131 27 943
131 99 48
131 2 780
131 8 498
131 95 248
131 81 511
131 79 371
131 35 399
131 29 438
131 15 359
131 62 905
131 9 351
131 46 986
131 3 407
131 107 9
131 103 460
131 13 186
131 126 479
131 84 561
131 88 403
131 91 466
131 105 922
131 22 662
131 64 885
131 16 537
131 112 213
131 30 385
131 80 85
131 75 876
131 50 231
131 21 372
131 78 891
131 47 156
131 36 615
131 85 205
131 6 462
131 87 523
131 40 97
131 117 336
131 76 704
131 129 951
131 32 407
131 125 60
131 24 441
131 119 90
131 38 491
131 52 342
131 44 393
131 42 244
131 92 101
132 46 77
132 65 462
132 72 921
132 5 686
132 111 403
132 40 126
132 63 106
132 69 686
132 75 596
132 114 206
132 60 644
132 47 550
132 38 461
132 35 52
132 89 589
132 30 523
132 39 166
132 55 861
132 49 491
132 122 334
132 105 500
132 98 38
132 19 945
132 74 270
132 102 236
132 107 449
132 79 91
132 2 645
132 84 140
132 7 771
132 17 710
132 42 134
132 36 608
132 34 559
132 29 514
132 61 237
132 112 981
132 1 738
132 23 147
132 110 396
132 51 631
132 22 648
132 123 960
132 45 650
132 16 750
132 81 539
132 120 259
132 11 553
132 43 489
132 108 78
132 24 80
132 62 807
132 20 909
132 21 698
132 78 669
132 26 608
132 106 507
132 119 671
132 116 563
132 130 714
132 83 559
132 91 68
132 100 894
132 124 996
132 12 460
132 77 138
132 113 680
132 128 849
132 57 260
132 68 595
132 44 923
132 97 704
132 109 115
133 88 899
133 111 979
133 94 2
133 70 803
133 132 869
133 36 361
133 8 484
133 17 378
133 60 277
133 62 965
133 116 983
133 115 211
133 52 263
133 120 369
133 44 502
133 65 87
133 91 434
133 57 202
133 37 926
133 53 788
133 2 771
133 114 537
133 83 416
133 29 722
133 106 482
133 75 59
133 41 143
133 14 390
133 49 350
133 129 221
133 16 942
133 19 604
133 48 965
133 113 13
133 39 384
133 6 237
133 78 39
133 22 59
133 42 37
133 38 849
133 79 391
133 10 364
133 118 61
133 125 313
133 130 931
133 124 515
133 51 65
133 99 350
133 81 663
133 109 415
133 105 989
133 21 514
133 85 235
133 43 521
133 127 265
133 45 278
133 100 174
133 76 807
133 77 580
133 23 820
133 9 303
133 64 948
133 27 625
133 59 895
133 35 960
133 61 980
133 87 411
133 28 669
133 117 961
133 86 522
133 72 505
133 119 182
133 11 71
133 13 5
133 40 157
133 74 340
134 82 180
134 32 850
134 14 285
134 52 196
134 34 160
134 93 467
134 61 173
134 79 25
134 133 488
134 66 485
134 63 121
134 65 139
134 115 707
134 8 700
134 49 117
134 45 13
134 5 368
134 18 52
134 120 179
134 27 38
134 132 247
134 87 652
134 41 358
134 74 308
134 119 279
134 89 554
134 48 487
134 68 682
134 86 698
134 31 796
134 28 222
134 56 54
134 15 14
134 118 23
134 13 986
134 84 243
134 30 462
134 1 632
134 94 381
134 29 141
134 54 860
134 105 341
134 122 429
134 20 593
134 72 582
134 99 352
134 131 39
134 43 249
134 51 938
134 7 151
134 106 256
134 26 816
134 3 43
134 98 290
134 112 808
134 10 767
134 108 917
134 110 161
134 85 401
134 58 159
134 107 191
134 9 170
134 46 179
134 4 561
134 130 540
134 25 73
134 33 487
134 100 741
134 75 275
134 2 740
134 50 426
134 11 102
134 114 515
