10
2 1
39 35 2809
40 35 2810
41 35 2811
42 35 2812
43 35 2813
44 35 2814
45 35 2815
46 35 2816
47 35 2817
48 35 2818
49 35 2819
50 35 2820
51 35 2821
52 35 2822
53 35 2823
54 35 2824
55 35 2825
56 35 2826
57 35 2827
58 35 2828
59 35 2829
60 35 2830
61 35 2831
62 35 2832
63 35 2833
64 35 2834
65 35 2835
66 35 2836
67 35 2837
68 35 2838
69 35 2839
70 35 2840
71 35 2841
72 35 2842
73 35 2843
74 35 2844
75 35 2845
76 35 2846
77 35 2847
78 35 2848
79 35 2849
80 35 2850
81 35 2851
82 35 2852
83 35 2853
84 35 2854
85 35 2855
86 35 2856
87 35 2857
88 35 2858
89 35 2859
90 35 2860
91 35 2861
92 35 2862
93 35 2863
94 35 2864
95 35 2865
96 35 2866
97 35 2867
98 35 2868
99 35 2869
100 35 2870
37 36 2871
38 36 2872
39 36 2873
40 36 2874
41 36 2875
42 36 2876
43 36 2877
44 36 2878
45 36 2879
46 36 2880
47 36 2881
48 36 2882
49 36 2883
50 36 2884
51 36 2885
52 36 2886
53 36 2887
54 36 2888
55 36 2889
56 36 2890
57 36 2891
58 36 2892
59 36 2893
60 36 2894
61 36 2895
62 36 2896
63 36 2897
64 36 2898
65 36 2899
66 36 2900
67 36 2901
68 36 2902
69 36 2903
70 36 2904
71 36 2905
72 36 2906
73 36 2907
74 36 2908
75 36 2909
76 36 2910
77 36 2911
78 36 2912
79 36 2913
80 36 2914
81 36 2915
82 36 2916
83 36 2917
84 36 2918
85 36 2919
86 36 2920
87 36 2921
88 36 2922
89 36 2923
90 36 2924
91 36 2925
92 36 2926
93 36 2927
94 36 2928
95 36 2929
96 36 2930
97 36 2931
98 36 2932
99 36 2933
100 36 2934
38 37 2935
39 37 2936
40 37 2937
41 37 2938
42 37 2939
43 37 2940
44 37 2941
45 37 2942
46 37 2943
47 37 2944
48 37 2945
49 37 2946
50 37 2947
51 37 2948
52 37 2949
53 37 2950
54 37 2951
55 37 2952
56 37 2953
57 37 2954
58 37 2955
59 37 2956
60 37 2957
61 37 2958
62 37 2959
63 37 2960
64 37 2961
65 37 2962
66 37 2963
67 37 2964
68 37 2965
69 37 2966
70 37 2967
71 37 2968
72 37 2969
73 37 2970
74 37 2971
75 37 2972
76 37 2973
77 37 2974
78 37 2975
79 37 2976
80 37 2977
81 37 2978
82 37 2979
83 37 2980
84 37 2981
85 37 2982
86 37 2983
87 37 2984
88 37 2985
89 37 2986
90 37 2987
91 37 2988
92 37 2989
93 37 2990
94 37 2991
95 37 2992
96 37 2993
97 37 2994
98 37 2995
99 37 2996
100 37 2997
39 38 2998
40 38 2999
41 38 3000
42 38 3001
43 38 3002
44 38 3003
45 38 3004
46 38 3005
47 38 3006
48 38 3007
49 38 3008
50 38 3009
51 38 3010
52 38 3011
53 38 3012
54 38 3013
55 38 3014
56 38 3015
57 38 3016
58 38 3017
59 38 3018
60 38 3019
61 38 3020
62 38 3021
63 38 3022
64 38 3023
65 38 3024
66 38 3025
67 38 3026
68 38 3027
69 38 3028
70 38 3029
71 38 3030
72 38 3031
73 38 3032
74 38 3033
75 38 3034
76 38 3035
77 38 3036
78 38 3037
79 38 3038
80 38 3039
81 38 3040
82 38 3041
83 38 3042
84 38 3043
85 38 3044
86 38 3045
87 38 3046
88 38 3047
89 38 3048
90 38 3049
91 38 3050
92 38 3051
93 38 3052
94 38 3053
95 38 3054
96 38 3055
97 38 3056
98 38 3057
99 38 3058
100 38 3059
40 39 3060
41 39 3061
42 39 3062
43 39 3063
44 39 3064
45 39 3065
46 39 3066
47 39 3067
48 39 3068
49 39 3069
50 39 3070
51 39 3071
52 39 3072
53 39 3073
54 39 3074
55 39 3075
56 39 3076
57 39 3077
58 39 3078
59 39 3079
60 39 3080
61 39 3081
62 39 3082
63 39 3083
64 39 3084
65 39 3085
66 39 3086
67 39 3087
68 39 3088
69 39 3089
70 39 3090
71 39 3091
72 39 3092
73 39 3093
74 39 3094
75 39 3095
76 39 3096
77 39 3097
78 39 3098
79 39 3099
80 39 3100
81 39 3101
82 39 3102
83 39 3103
84 39 3104
85 39 3105
86 39 3106
87 39 3107
88 39 3108
89 39 3109
90 39 3110
91 39 3111
92 39 3112
93 39 3113
94 39 3114
95 39 3115
96 39 3116
97 39 3117
98 39 3118
99 39 3119
100 39 3120
41 40 3121
42 40 3122
43 40 3123
44 40 3124
45 40 3125
46 40 3126
47 40 3127
48 40 3128
49 40 3129
50 40 3130
51 40 3131
52 40 3132
53 40 3133
54 40 3134
55 40 3135
56 40 3136
57 40 3137
58 40 3138
59 40 3139
60 40 3140
61 40 3141
62 40 3142
63 40 3143
64 40 3144
65 40 3145
66 40 3146
67 40 3147
68 40 3148
69 40 3149
70 40 3150
71 40 3151
72 40 3152
73 40 3153
74 40 3154
75 40 3155
76 40 3156
77 40 3157
78 40 3158
79 40 3159
80 40 3160
81 40 3161
82 40 3162
83 40 3163
84 40 3164
85 40 3165
86 40 3166
87 40 3167
88 40 3168
89 40 3169
90 40 3170
91 40 3171
92 40 3172
93 40 3173
94 40 3174
95 40 3175
96 40 3176
97 40 3177
98 40 3178
99 40 3179
100 40 3180
42 41 3181
43 41 3182
44 41 3183
45 41 3184
46 41 3185
47 41 3186
48 41 3187
49 41 3188
50 41 3189
51 41 3190
52 41 3191
53 41 3192
54 41 3193
55 41 3194
56 41 3195
57 41 3196
58 41 3197
59 41 3198
60 41 3199
61 41 3200
62 41 3201
63 41 3202
64 41 3203
65 41 3204
66 41 3205
67 41 3206
68 41 3207
69 41 3208
70 41 3209
71 41 3210
72 41 3211
73 41 3212
74 41 3213
75 41 3214
76 41 3215
77 41 3216
78 41 3217
79 41 3218
80 41 3219
81 41 3220
82 41 3221
83 41 3222
84 41 3223
85 41 3224
86 41 3225
87 41 3226
88 41 3227
89 41 3228
90 41 3229
91 41 3230
92 41 3231
93 41 3232
94 41 3233
95 41 3234
96 41 3235
97 41 3236
98 41 3237
99 41 3238
100 41 3239
43 42 3240
44 42 3241
45 42 3242
46 42 3243
47 42 3244
48 42 3245
49 42 3246
50 42 3247
51 42 3248
52 42 3249
53 42 3250
54 42 3251
55 42 3252
56 42 3253
57 42 3254
58 42 3255
59 42 3256
60 42 3257
61 42 3258
62 42 3259
63 42 3260
64 42 3261
65 42 3262
66 42 3263
67 42 3264
68 42 3265
69 42 3266
70 42 3267
71 42 3268
72 42 3269
73 42 3270
74 42 3271
75 42 3272
76 42 3273
77 42 3274
78 42 3275
79 42 3276
80 42 3277
81 42 3278
82 42 3279
83 42 3280
84 42 3281
85 42 3282
86 42 3283
87 42 3284
88 42 3285
89 42 3286
90 42 3287
91 42 3288
92 42 3289
93 42 3290
94 42 3291
95 42 3292
96 42 3293
97 42 3294
98 42 3295
99 42 3296
100 42 3297
44 43 3298
45 43 3299
46 43 3300
47 43 3301
48 43 3302
49 43 3303
50 43 3304
51 43 3305
52 43 3306
53 43 3307
54 43 3308
55 43 3309
56 43 3310
57 43 3311
58 43 3312
59 43 3313
60 43 3314
61 43 3315
62 43 3316
63 43 3317
64 43 3318
65 43 3319
66 43 3320
67 43 3321
68 43 3322
69 43 3323
70 43 3324
71 43 3325
72 43 3326
73 43 3327
74 43 3328
75 43 3329
76 43 3330
77 43 3331
78 43 3332
79 43 3333
80 43 3334
81 43 3335
82 43 3336
83 43 3337
84 43 3338
85 43 3339
86 43 3340
87 43 3341
88 43 3342
89 43 3343
90 43 3344
91 43 3345
92 43 3346
93 43 3347
94 43 3348
95 43 3349
96 43 3350
97 43 3351
98 43 3352
99 43 3353
100 43 3354
45 44 3355
46 44 3356
47 44 3357
48 44 3358
49 44 3359
50 44 3360
51 44 3361
52 44 3362
53 44 3363
54 44 3364
55 44 3365
56 44 3366
57 44 3367
58 44 3368
59 44 3369
60 44 3370
61 44 3371
62 44 3372
63 44 3373
64 44 3374
65 44 3375
66 44 3376
67 44 3377
68 44 3378
69 44 3379
70 44 3380
71 44 3381
72 44 3382
73 44 3383
74 44 3384
75 44 3385
76 44 3386
77 44 3387
78 44 3388
79 44 3389
80 44 3390
81 44 3391
82 44 3392
83 44 3393
84 44 3394
85 44 3395
86 44 3396
87 44 3397
88 44 3398
89 44 3399
90 44 3400
91 44 3401
92 44 3402
93 44 3403
94 44 3404
95 44 3405
96 44 3406
97 44 3407
98 44 3408
99 44 3409
100 44 3410
46 45 3411
47 45 3412
48 45 3413
49 45 3414
50 45 3415
51 45 3416
52 45 3417
53 45 3418
54 45 3419
55 45 3420
56 45 3421
57 45 3422
58 45 3423
59 45 3424
60 45 3425
61 45 3426
62 45 3427
63 45 3428
64 45 3429
65 45 3430
66 45 3431
67 45 3432
68 45 3433
69 45 3434
70 45 3435
71 45 3436
72 45 3437
73 45 3438
74 45 3439
75 45 3440
76 45 3441
77 45 3442
78 45 3443
79 45 3444
80 45 3445
81 45 3446
82 45 3447
83 45 3448
84 45 3449
85 45 3450
86 45 3451
87 45 3452
88 45 3453
89 45 3454
90 45 3455
91 45 3456
92 45 3457
93 45 3458
94 45 3459
95 45 3460
96 45 3461
97 45 3462
98 45 3463
99 45 3464
100 45 3465
47 46 3466
48 46 3467
49 46 3468
50 46 3469
51 46 3470
52 46 3471
53 46 3472
54 46 3473
55 46 3474
56 46 3475
57 46 3476
58 46 3477
59 46 3478
60 46 3479
61 46 3480
62 46 3481
63 46 3482
64 46 3483
65 46 3484
66 46 3485
67 46 3486
68 46 3487
69 46 3488
70 46 3489
71 46 3490
72 46 3491
73 46 3492
74 46 3493
75 46 3494
76 46 3495
77 46 3496
78 46 3497
79 46 3498
80 46 3499
81 46 3500
82 46 3501
83 46 3502
84 46 3503
85 46 3504
86 46 3505
87 46 3506
88 46 3507
89 46 3508
90 46 3509
91 46 3510
92 46 3511
93 46 3512
94 46 3513
95 46 3514
96 46 3515
97 46 3516
98 46 3517
99 46 3518
100 46 3519
48 47 3520
49 47 3521
50 47 3522
51 47 3523
52 47 3524
53 47 3525
54 47 3526
55 47 3527
56 47 3528
57 47 3529
58 47 3530
59 47 3531
60 47 3532
61 47 3533
62 47 3534
63 47 3535
64 47 3536
65 47 3537
66 47 3538
67 47 3539
68 47 3540
69 47 3541
70 47 3542
71 47 3543
72 47 3544
73 47 3545
74 47 3546
75 47 3547
76 47 3548
77 47 3549
78 47 3550
79 47 3551
80 47 3552
81 47 3553
82 47 3554
83 47 3555
84 47 3556
85 47 3557
86 47 3558
87 47 3559
88 47 3560
89 47 3561
90 47 3562
91 47 3563
92 47 3564
93 47 3565
94 47 3566
95 47 3567
96 47 3568
97 47 3569
98 47 3570
99 47 3571
100 47 3572
49 48 3573
50 48 3574
51 48 3575
52 48 3576
53 48 3577
54 48 3578
55 48 3579
56 48 3580
57 48 3581
58 48 3582
59 48 3583
60 48 3584
61 48 3585
62 48 3586
63 48 3587
64 48 3588
65 48 3589
66 48 3590
67 48 3591
68 48 3592
69 48 3593
70 48 3594
71 48 3595
72 48 3596
73 48 3597
74 48 3598
75 48 3599
76 48 3600
77 48 3601
78 48 3602
79 48 3603
80 48 3604
81 48 3605
82 48 3606
83 48 3607
84 48 3608
85 48 3609
86 48 3610
87 48 3611
88 48 3612
89 48 3613
90 48 3614
91 48 3615
92 48 3616
93 48 3617
94 48 3618
95 48 3619
96 48 3620
97 48 3621
98 48 3622
99 48 3623
100 48 3624
50 49 3625
51 49 3626
52 49 3627
53 49 3628
54 49 3629
55 49 3630
56 49 3631
57 49 3632
58 49 3633
59 49 3634
60 49 3635
61 49 3636
62 49 3637
63 49 3638
64 49 3639
65 49 3640
66 49 3641
67 49 3642
68 49 3643
69 49 3644
70 49 3645
71 49 3646
72 49 3647
73 49 3648
74 49 3649
75 49 3650
76 49 3651
77 49 3652
78 49 3653
79 49 3654
80 49 3655
81 49 3656
82 49 3657
83 49 3658
84 49 3659
85 49 3660
86 49 3661
87 49 3662
88 49 3663
89 49 3664
90 49 3665
91 49 3666
92 49 3667
93 49 3668
94 49 3669
95 49 3670
96 49 3671
97 49 3672
98 49 3673
99 49 3674
100 49 3675
51 50 3676
52 50 3677
53 50 3678
54 50 3679
55 50 3680
56 50 3681
57 50 3682
58 50 3683
59 50 3684
60 50 3685
61 50 3686
62 50 3687
63 50 3688
64 50 3689
65 50 3690
66 50 3691
67 50 3692
68 50 3693
69 50 3694
70 50 3695
71 50 3696
72 50 3697
73 50 3698
74 50 3699
75 50 3700
76 50 3701
77 50 3702
78 50 3703
79 50 3704
80 50 3705
81 50 3706
82 50 3707
83 50 3708
84 50 3709
85 50 3710
86 50 3711
87 50 3712
88 50 3713
89 50 3714
90 50 3715
91 50 3716
92 50 3717
93 50 3718
94 50 3719
95 50 3720
96 50 3721
97 50 3722
98 50 3723
99 50 3724
100 50 3725
52 51 3726
53 51 3727
54 51 3728
55 51 3729
56 51 3730
57 51 3731
58 51 3732
59 51 3733
60 51 3734
61 51 3735
62 51 3736
63 51 3737
64 51 3738
65 51 3739
66 51 3740
67 51 3741
68 51 3742
69 51 3743
70 51 3744
71 51 3745
72 51 3746
73 51 3747
74 51 3748
75 51 3749
76 51 3750
77 51 3751
78 51 3752
79 51 3753
80 51 3754
81 51 3755
82 51 3756
83 51 3757
84 51 3758
85 51 3759
86 51 3760
87 51 3761
88 51 3762
89 51 3763
90 51 3764
91 51 3765
92 51 3766
93 51 3767
94 51 3768
95 51 3769
96 51 3770
97 51 3771
98 51 3772
99 51 3773
100 51 3774
53 52 3775
54 52 3776
55 52 3777
56 52 3778
57 52 3779
58 52 3780
59 52 3781
60 52 3782
61 52 3783
62 52 3784
63 52 3785
64 52 3786
65 52 3787
66 52 3788
67 52 3789
68 52 3790
69 52 3791
70 52 3792
71 52 3793
72 52 3794
73 52 3795
74 52 3796
75 52 3797
76 52 3798
77 52 3799
78 52 3800
79 52 3801
80 52 3802
81 52 3803
82 52 3804
83 52 3805
84 52 3806
85 52 3807
86 52 3808
87 52 3809
88 52 3810
89 52 3811
90 52 3812
91 52 3813
92 52 3814
93 52 3815
94 52 3816
95 52 3817
96 52 3818
97 52 3819
98 52 3820
99 52 3821
100 52 3822
54 53 3823
55 53 3824
56 53 3825
57 53 3826
58 53 3827
59 53 3828
60 53 3829
61 53 3830
62 53 3831
63 53 3832
64 53 3833
65 53 3834
66 53 3835
67 53 3836
68 53 3837
69 53 3838
70 53 3839
71 53 3840
72 53 3841
73 53 3842
74 53 3843
75 53 3844
76 53 3845
77 53 3846
78 53 3847
79 53 3848
80 53 3849
81 53 3850
82 53 3851
83 53 3852
84 53 3853
85 53 3854
86 53 3855
87 53 3856
88 53 3857
89 53 3858
90 53 3859
91 53 3860
92 53 3861
93 53 3862
94 53 3863
95 53 3864
96 53 3865
97 53 3866
98 53 3867
99 53 3868
100 53 3869
55 54 3870
56 54 3871
57 54 3872
58 54 3873
59 54 3874
60 54 3875
61 54 3876
62 54 3877
63 54 3878
64 54 3879
65 54 3880
66 54 3881
67 54 3882
68 54 3883
69 54 3884
70 54 3885
71 54 3886
72 54 3887
73 54 3888
74 54 3889
75 54 3890
76 54 3891
77 54 3892
78 54 3893
79 54 3894
80 54 3895
81 54 3896
82 54 3897
83 54 3898
84 54 3899
85 54 3900
86 54 3901
87 54 3902
88 54 3903
89 54 3904
90 54 3905
91 54 3906
92 54 3907
93 54 3908
94 54 3909
95 54 3910
96 54 3911
97 54 3912
98 54 3913
99 54 3914
100 54 3915
56 55 3916
57 55 3917
58 55 3918
59 55 3919
60 55 3920
61 55 3921
62 55 3922
63 55 3923
64 55 3924
65 55 3925
66 55 3926
67 55 3927
68 55 3928
69 55 3929
70 55 3930
71 55 3931
72 55 3932
73 55 3933
74 55 3934
75 55 3935
76 55 3936
77 55 3937
78 55 3938
79 55 3939
80 55 3940
81 55 3941
82 55 3942
83 55 3943
84 55 3944
85 55 3945
86 55 3946
87 55 3947
88 55 3948
89 55 3949
90 55 3950
91 55 3951
92 55 3952
93 55 3953
94 55 3954
95 55 3955
96 55 3956
97 55 3957
98 55 3958
99 55 3959
100 55 3960
57 56 3961
58 56 3962
59 56 3963
60 56 3964
61 56 3965
62 56 3966
63 56 3967
64 56 3968
65 56 3969
66 56 3970
67 56 3971
68 56 3972
69 56 3973
70 56 3974
71 56 3975
72 56 3976
73 56 3977
74 56 3978
75 56 3979
76 56 3980
77 56 3981
78 56 3982
79 56 3983
80 56 3984
81 56 3985
82 56 3986
83 56 3987
84 56 3988
85 56 3989
86 56 3990
87 56 3991
88 56 3992
89 56 3993
90 56 3994
91 56 3995
92 56 3996
93 56 3997
94 56 3998
95 56 3999
96 56 4000
97 56 4001
98 56 4002
99 56 4003
100 56 4004
58 57 4005
59 57 4006
60 57 4007
61 57 4008
62 57 4009
63 57 4010
64 57 4011
65 57 4012
66 57 4013
67 57 4014
68 57 4015
69 57 4016
70 57 4017
71 57 4018
72 57 4019
73 57 4020
74 57 4021
75 57 4022
76 57 4023
77 57 4024
78 57 4025
79 57 4026
80 57 4027
81 57 4028
82 57 4029
83 57 4030
84 57 4031
85 57 4032
86 57 4033
87 57 4034
88 57 4035
89 57 4036
90 57 4037
91 57 4038
92 57 4039
93 57 4040
94 57 4041
95 57 4042
96 57 4043
97 57 4044
98 57 4045
99 57 4046
100 57 4047
59 58 4048
60 58 4049
61 58 4050
62 58 4051
63 58 4052
64 58 4053
65 58 4054
66 58 4055
67 58 4056
68 58 4057
69 58 4058
70 58 4059
71 58 4060
72 58 4061
73 58 4062
74 58 4063
75 58 4064
76 58 4065
77 58 4066
78 58 4067
79 58 4068
80 58 4069
81 58 4070
82 58 4071
83 58 4072
84 58 4073
85 58 4074
86 58 4075
87 58 4076
88 58 4077
89 58 4078
90 58 4079
91 58 4080
92 58 4081
93 58 4082
94 58 4083
95 58 4084
96 58 4085
97 58 4086
98 58 4087
99 58 4088
100 58 4089
60 59 4090
61 59 4091
62 59 4092
63 59 4093
64 59 4094
65 59 4095
66 59 4096
67 59 4097
68 59 4098
69 59 4099
70 59 4100
71 59 4101
72 59 4102
73 59 4103
74 59 4104
75 59 4105
76 59 4106
77 59 4107
78 59 4108
79 59 4109
80 59 4110
81 59 4111
82 59 4112
83 59 4113
84 59 4114
85 59 4115
86 59 4116
87 59 4117
88 59 4118
89 59 4119
90 59 4120
91 59 4121
92 59 4122
93 59 4123
94 59 4124
95 59 4125
96 59 4126
97 59 4127
98 59 4128
99 59 4129
100 59 4130
61 60 4131
62 60 4132
63 60 4133
64 60 4134
65 60 4135
66 60 4136
67 60 4137
68 60 4138
69 60 4139
70 60 4140
71 60 4141
72 60 4142
73 60 4143
74 60 4144
75 60 4145
76 60 4146
77 60 4147
78 60 4148
79 60 4149
80 60 4150
81 60 4151
82 60 4152
83 60 4153
84 60 4154
85 60 4155
86 60 4156
87 60 4157
88 60 4158
89 60 4159
90 60 4160
91 60 4161
92 60 4162
93 60 4163
94 60 4164
95 60 4165
96 60 4166
97 60 4167
98 60 4168
99 60 4169
100 60 4170
62 61 4171
63 61 4172
64 61 4173
65 61 4174
66 61 4175
67 61 4176
68 61 4177
69 61 4178
70 61 4179
71 61 4180
72 61 4181
73 61 4182
74 61 4183
75 61 4184
76 61 4185
77 61 4186
78 61 4187
79 61 4188
80 61 4189
81 61 4190
82 61 4191
83 61 4192
84 61 4193
85 61 4194
86 61 4195
87 61 4196
88 61 4197
89 61 4198
90 61 4199
91 61 4200
92 61 4201
93 61 4202
94 61 4203
95 61 4204
96 61 4205
97 61 4206
98 61 4207
99 61 4208
100 61 4209
63 62 4210
64 62 4211
65 62 4212
66 62 4213
67 62 4214
68 62 4215
69 62 4216
70 62 4217
71 62 4218
72 62 4219
73 62 4220
74 62 4221
75 62 4222
76 62 4223
77 62 4224
78 62 4225
79 62 4226
80 62 4227
81 62 4228
82 62 4229
83 62 4230
84 62 4231
85 62 4232
86 62 4233
87 62 4234
88 62 4235
89 62 4236
90 62 4237
91 62 4238
92 62 4239
93 62 4240
94 62 4241
95 62 4242
96 62 4243
97 62 4244
98 62 4245
99 62 4246
100 62 4247
64 63 4248
65 63 4249
66 63 4250
67 63 4251
68 63 4252
69 63 4253
70 63 4254
71 63 4255
72 63 4256
73 63 4257
74 63 4258
75 63 4259
76 63 4260
77 63 4261
78 63 4262
79 63 4263
80 63 4264
81 63 4265
82 63 4266
83 63 4267
84 63 4268
85 63 4269
86 63 4270
87 63 4271
88 63 4272
89 63 4273
90 63 4274
91 63 4275
92 63 4276
93 63 4277
94 63 4278
95 63 4279
96 63 4280
97 63 4281
98 63 4282
99 63 4283
100 63 4284
65 64 4285
66 64 4286
67 64 4287
68 64 4288
69 64 4289
70 64 4290
71 64 4291
72 64 4292
73 64 4293
74 64 4294
75 64 4295
76 64 4296
77 64 4297
78 64 4298
79 64 4299
80 64 4300
81 64 4301
82 64 4302
83 64 4303
84 64 4304
85 64 4305
86 64 4306
87 64 4307
88 64 4308
89 64 4309
90 64 4310
91 64 4311
92 64 4312
93 64 4313
94 64 4314
95 64 4315
96 64 4316
97 64 4317
98 64 4318
99 64 4319
100 64 4320
66 65 4321
67 65 4322
68 65 4323
69 65 4324
70 65 4325
71 65 4326
72 65 4327
73 65 4328
74 65 4329
75 65 4330
76 65 4331
77 65 4332
78 65 4333
79 65 4334
80 65 4335
81 65 4336
82 65 4337
83 65 4338
84 65 4339
85 65 4340
86 65 4341
87 65 4342
88 65 4343
89 65 4344
90 65 4345
91 65 4346
92 65 4347
93 65 4348
94 65 4349
95 65 4350
96 65 4351
97 65 4352
98 65 4353
99 65 4354
100 65 4355
67 66 4356
68 66 4357
69 66 4358
70 66 4359
71 66 4360
72 66 4361
73 66 4362
74 66 4363
75 66 4364
76 66 4365
77 66 4366
78 66 4367
79 66 4368
80 66 4369
81 66 4370
82 66 4371
83 66 4372
84 66 4373
85 66 4374
86 66 4375
87 66 4376
88 66 4377
89 66 4378
90 66 4379
91 66 4380
92 66 4381
93 66 4382
94 66 4383
95 66 4384
96 66 4385
97 66 4386
98 66 4387
99 66 4388
100 66 4389
68 67 4390
69 67 4391
70 67 4392
71 67 4393
72 67 4394
73 67 4395
74 67 4396
75 67 4397
76 67 4398
77 67 4399
78 67 4400
79 67 4401
80 67 4402
81 67 4403
82 67 4404
83 67 4405
84 67 4406
85 67 4407
86 67 4408
87 67 4409
88 67 4410
89 67 4411
90 67 4412
91 67 4413
92 67 4414
93 67 4415
94 67 4416
95 67 4417
96 67 4418
97 67 4419
98 67 4420
99 67 4421
100 67 4422
69 68 4423
70 68 4424
71 68 4425
72 68 4426
73 68 4427
74 68 4428
75 68 4429
76 68 4430
77 68 4431
78 68 4432
79 68 4433
80 68 4434
81 68 4435
82 68 4436
83 68 4437
84 68 4438
85 68 4439
86 68 4440
87 68 4441
88 68 4442
89 68 4443
90 68 4444
91 68 4445
92 68 4446
93 68 4447
94 68 4448
95 68 4449
96 68 4450
97 68 4451
98 68 4452
99 68 4453
100 68 4454
70 69 4455
71 69 4456
72 69 4457
73 69 4458
74 69 4459
75 69 4460
76 69 4461
77 69 4462
78 69 4463
79 69 4464
80 69 4465
81 69 4466
82 69 4467
83 69 4468
84 69 4469
85 69 4470
86 69 4471
87 69 4472
88 69 4473
89 69 4474
90 69 4475
91 69 4476
92 69 4477
93 69 4478
94 69 4479
95 69 4480
96 69 4481
97 69 4482
98 69 4483
99 69 4484
100 69 4485
71 70 4486
72 70 4487
73 70 4488
74 70 4489
75 70 4490
76 70 4491
77 70 4492
78 70 4493
79 70 4494
80 70 4495
81 70 4496
82 70 4497
83 70 4498
84 70 4499
85 70 4500
86 70 4501
87 70 4502
88 70 4503
89 70 4504
90 70 4505
91 70 4506
92 70 4507
93 70 4508
94 70 4509
95 70 4510
96 70 4511
97 70 4512
98 70 4513
99 70 4514
100 70 4515
72 71 4516
73 71 4517
74 71 4518
75 71 4519
76 71 4520
77 71 4521
78 71 4522
79 71 4523
80 71 4524
81 71 4525
82 71 4526
83 71 4527
84 71 4528
85 71 4529
86 71 4530
87 71 4531
88 71 4532
89 71 4533
90 71 4534
91 71 4535
92 71 4536
93 71 4537
94 71 4538
95 71 4539
96 71 4540
97 71 4541
98 71 4542
99 71 4543
100 71 4544
73 72 4545
74 72 4546
75 72 4547
76 72 4548
77 72 4549
78 72 4550
79 72 4551
80 72 4552
81 72 4553
82 72 4554
83 72 4555
84 72 4556
85 72 4557
86 72 4558
87 72 4559
88 72 4560
89 72 4561
90 72 4562
91 72 4563
92 72 4564
93 72 4565
94 72 4566
95 72 4567
96 72 4568
97 72 4569
98 72 4570
99 72 4571
100 72 4572
74 73 4573
75 73 4574
76 73 4575
77 73 4576
78 73 4577
79 73 4578
80 73 4579
81 73 4580
82 73 4581
83 73 4582
84 73 4583
85 73 4584
86 73 4585
87 73 4586
88 73 4587
89 73 4588
90 73 4589
91 73 4590
92 73 4591
93 73 4592
94 73 4593
95 73 4594
96 73 4595
97 73 4596
98 73 4597
99 73 4598
100 73 4599
75 74 4600
76 74 4601
77 74 4602
78 74 4603
79 74 4604
80 74 4605
81 74 4606
82 74 4607
83 74 4608
84 74 4609
85 74 4610
86 74 4611
87 74 4612
88 74 4613
89 74 4614
90 74 4615
91 74 4616
92 74 4617
93 74 4618
94 74 4619
95 74 4620
96 74 4621
97 74 4622
98 74 4623
99 74 4624
100 74 4625
76 75 4626
77 75 4627
78 75 4628
79 75 4629
80 75 4630
81 75 4631
82 75 4632
83 75 4633
84 75 4634
85 75 4635
86 75 4636
87 75 4637
88 75 4638
89 75 4639
90 75 4640
91 75 4641
92 75 4642
93 75 4643
94 75 4644
95 75 4645
96 75 4646
97 75 4647
98 75 4648
99 75 4649
100 75 4650
77 76 4651
78 76 4652
79 76 4653
80 76 4654
81 76 4655
82 76 4656
83 76 4657
84 76 4658
85 76 4659
86 76 4660
87 76 4661
88 76 4662
89 76 4663
90 76 4664
91 76 4665
92 76 4666
93 76 4667
94 76 4668
95 76 4669
96 76 4670
97 76 4671
98 76 4672
99 76 4673
100 76 4674
78 77 4675
79 77 4676
80 77 4677
81 77 4678
82 77 4679
83 77 4680
84 77 4681
85 77 4682
86 77 4683
87 77 4684
88 77 4685
89 77 4686
90 77 4687
91 77 4688
92 77 4689
93 77 4690
94 77 4691
95 77 4692
96 77 4693
97 77 4694
98 77 4695
99 77 4696
100 77 4697
79 78 4698
80 78 4699
81 78 4700
82 78 4701
83 78 4702
84 78 4703
85 78 4704
86 78 4705
87 78 4706
88 78 4707
89 78 4708
90 78 4709
91 78 4710
92 78 4711
93 78 4712
94 78 4713
95 78 4714
96 78 4715
97 78 4716
98 78 4717
99 78 4718
100 78 4719
80 79 4720
81 79 4721
82 79 4722
83 79 4723
84 79 4724
85 79 4725
86 79 4726
87 79 4727
88 79 4728
89 79 4729
90 79 4730
91 79 4731
92 79 4732
93 79 4733
94 79 4734
95 79 4735
96 79 4736
97 79 4737
98 79 4738
99 79 4739
100 79 4740
81 80 4741
82 80 4742
83 80 4743
84 80 4744
85 80 4745
86 80 4746
87 80 4747
88 80 4748
89 80 4749
90 80 4750
91 80 4751
92 80 4752
93 80 4753
94 80 4754
95 80 4755
96 80 4756
97 80 4757
98 80 4758
99 80 4759
100 80 4760
82 81 4761
83 81 4762
84 81 4763
85 81 4764
86 81 4765
87 81 4766
88 81 4767
89 81 4768
90 81 4769
91 81 4770
92 81 4771
93 81 4772
94 81 4773
95 81 4774
96 81 4775
97 81 4776
98 81 4777
99 81 4778
100 81 4779
83 82 4780
84 82 4781
85 82 4782
86 82 4783
87 82 4784
88 82 4785
89 82 4786
90 82 4787
91 82 4788
92 82 4789
93 82 4790
94 82 4791
95 82 4792
96 82 4793
97 82 4794
98 82 4795
99 82 4796
100 82 4797
84 83 4798
85 83 4799
86 83 4800
87 83 4801
88 83 4802
89 83 4803
90 83 4804
91 83 4805
92 83 4806
93 83 4807
